XML Node Name,ClickForms Cell #,ClickForms Page #,Cell Type
OTHERFILENUMBER,4,1,
FNMA_FILENUMBER,2,1,
SUBPROPADDRESS,5,1,
SUBUNITNO,6,1,
SUBCITY,7,1,
SUBSTATE,8,1,
SUBZIP,9,1,
SUBLEGALDESCRIP,10,1,
SUBCOUNTY,11,1,
SUBBORROWER,12,1,
SUBSALEPRICE,13,1,
SUBDATEOFSALE,14,1,
ORIG_EFFECTDATE,15,1,
SUBPRA_FEESIMPLE,16,1,
SUBPRA_LEASEHOLD,17,1,
SUBPRA_OTHER,18,1
SUBPRA_OTHTXT,19,1
RECESTMKTVALUE,20,1
ORIG_APPRAISER,21,1
ORIG_COMPANY,22,1
ORIG_LENDERCONTACT,23,1
ORIG_SUBLCCOMBADDR1,24,1
APPRUPD_REPORT,25,1
MKTVALDEC_YES,26,1
MKTVALDEC_NO,27,1
MKTVALDEC_TXT,28,1
MKTVALDEC_TXT2,,1
MKTVALDEC_TXT3,,1
CERT_COMPLETE,29,1
IMPACC_REQU_YES,30,1
IMPACC_REQU_NO,31,1
IMPROV_COMNT1,32,1
IMPROV_COMNT2,,1
IMPROV_COMNT3,,1
IMPROV_COMNT4,,1
RECAPPRID_TEXT,,1
RECAPPRSIG_TEXT,,1
SUBAPPRAISER,33,1
RECAPPRCOMPANYNAME,34,1
RECAPPRCMPADDRESS1,35,1
SUBAPPRPHONE,37,1
RECAPPRSIGNDATE,38,1
RECEFFECTDATE,39,1
RECINSPECTDATE,40,1
RECAPPRCERT,41,1
RECAPPRLIC,42,1
RECAPPROTHLICTYPE,43,1
RECAPPROTHLIC,44,1
RECAPPRCERTLICST,45,1
RECAPPCERTLICEXPDAT,46,1
LENDERCONTACT,47,1
SUBLENCLIENT,48,1
LCCOMBADDRESS,49,1
RECSUPSIG_TEXT,,1
RECSUPNAME,51,1
RECSUPCOMPANYNAME,52,1
RECSUPCMPADDRESS1,53,1
SUBSUPPHONE,55,1
RECSUPSIGNDATE,56,1
RECSUPCERT,57,1
RECSUPLIC,58,1
RECSUPOTHR,,1
RECSUPCERTLICST,59,1
RECSUPCERTLICEXPDAT,60,1
RECSUPINSP_DIDNOT,61,1
RECSUPINS_EXT,62,1
SUPSUBINSPEXTDAT,63,1
RECSUPINS_EXTINT,64,1
SUPSUBINSPINTEXTDAT,65,1
