XML Node Name,ClickForms Cell #,ClickForms Page #,Cell Type
FNMA_FILENUMBER,2,1,
SUBBORROWER,5,1,
SUBORDERNUMBER,6,1,
SUBPROPADDRESS,7,1,
SUBCITY,8,1,
SUBCOUNTY,9,1,
SUBSTATE,10,1,
SUBZIP,11,1,
SUBLENCLIENT,12,1,
SUBCLIENTNUMBER,13,1,
PURPOSE_LENDING,14,1,
PURPOSE_REO,15,1,
PURPOSE_OTHER,16,1,
PURPOSE_OTHERTXT1,17,1,
PURPOSE_OTHERTXT2,18,1,
PURPOSE_OTHERTXT3,,1
DEPART_NO,19,1
APPR_TYPE,20,1
APPR_REPORT,21,1
DEPART_YES,22,1
APPR_LIMITEDTYPE,23,1
APPR_SCOPE,24,1
APPR_SCOPETXT,,1
MRKTTIME,25,1
MRKTTIME_TEXT,26,1
EXPTIME,27,1
EXPTIME_TEXT,28,1
APPRCERT_HAVE,29,1
APPRCERT_HAVENOT,30,1
RECAPPRSIGN_TEXT,,1
RECAPPRNAME,31,1
RECINSPECTDATE,32,1
RECAPPRCERTLIC,34,1
RECAPPRCERTLICST,35,1
RECAPPCERTLICEXPDAT,36,1
RECSUPSIG_TEXT,,1
RECSUPNAME,37,1
RECSUPINSPECTDATE,38,1
RECSUPCERTLIC,40,1
RECSUPCERTLICST,41,1
RECSUPCERTLICEXPDAT,42,1
RECSUPINSP_DID,43,1
RECSUPINSP_INTEXT,44,1
RECSUPINSP_EXT,45,1
RECCMPINSP_DID,46,1
RECCMPINSP_INTEXT,47,1
RECCMPINSP_EXT,48,1
